	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
2.A.1.20	61	61	1695	1695	18	18	361	361	4223	4223	19	19	2147	2147	1164	1164	1430	1430	143	1145	0	1145	0	143	1792	2422	1273	1792	1273	2422	10375	10375	75	458	206	206	75	458	409	102	1193	406	409	1193	406	285	102	285	11090	90	93	90	93	11090	7226	15	0	53	15	53	0	7226	615	43	43	62	62	1096	374	374	1928	1096	332	1928	224	1136	224	607	1481	1136	607	1481	332	4498	4498	4	4	83	5	83	5	380	380	539	2553	10740	539	6259	6259	2553	321	1504	302	302	321	10740	1278	1504	18	18	2359	968	968	2191	1278	2359	1005	2191	615	1005	85	85	8470	1043	1043	112	8470	112	132	132	897	897	96	96	262	826	262	826	371	371	3270	3270	311	311	1223	5	1223	5	433	433	3451	1372	3451	1372	786	4604	786	201	4604	201	8220	64	64	1408	1408	8220	883	883	354	354	44776	44776	20175	20175	20164	14601	20164	14601	61635	5770	5770	61635	33034	33034	34236	10504	34236	10504	24445	24445	17283	17283
2.A.1.21.1	369	369	6726	6726	14410	14410	19558	19558	17354	17354	6809	6809	11579	11579	2906	2906	4621	4621	25216	1793	1011	1793	1011	25216	701	18189	2850	701	2850	18189	5573	5573	812	1843	5097	5097	812	1843	8535	15293	2397	1011	8535	2397	1011	2064	15293	2064	32073	726	1854	726	1854	32073	13552	2168	1240	4327	2168	4327	1240	13552	3293	3996	3996	245	245	32769	628	628	4563	32769	991	4563	8731	36852	8731	21265	32378	36852	21265	32378	991	1074	1074	2176	2176	1790	1708	1790	1708	2208	2208	1567	20958	24071	1567	10939	10939	20958	1582	21383	17226	17226	1582	24071	14109	21383	2955	2955	14129	819	819	20476	14109	14129	3379	20476	3293	3379	398	398	33620	4355	4355	4256	33620	4256	6323	6323	158	158	1999	1999	2732	980	2732	980	9985	9985	5718	5718	1012	1012	373	5310	373	5310	8460	8460	7908	6709	7908	6709	9026	7940	9026	6182	7940	6182	51464	13482	13482	31913	31913	51464	73513	73513	11117	11117	49816	49816	202842	202842	377963	329932	377963	329932	189450	111047	111047	189450	283316	283316	179084	195084	179084	195084	295941	295941	221949	221949
2.A.1.21.2	0	0	1672	1672	1385	1385	1104	1104	5169	5169	2315	2315	1493	1493	452	452	757	757	2788	1	0	1	0	2788	0	2543	130	0	130	2543	555	555	3	1	635	635	3	1	2493	1541	1	0	2493	1	0	0	1541	0	202	0	0	0	0	202	1035	0	0	0	0	0	0	1035	1010	417	417	1	1	6514	8	8	1	6514	8	1	1466	4270	1466	292	6474	4270	292	6474	8	0	0	0	0	0	0	0	0	2	2	0	1093	7998	0	1625	1625	1093	1	8041	4504	4504	1	7998	1710	8041	0	0	1205	2	2	4865	1710	1205	7	4865	1010	7	1	1	1963	397	397	128	1963	128	2486	2486	0	0	7	7	0	7	0	7	2797	2797	0	0	18	18	0	0	0	0	1443	1443	1305	1	1305	1	2789	3213	2789	3	3213	3	4948	1861	1861	270	270	4948	17820	17820	3128	3128	1467	1467	70360	70360	30606	129489	30606	129489	54096	531	531	54096	25040	25040	5615	45898	5615	45898	44748	44748	61742	61742
2.A.1.21.22	369	369	6726	6726	14410	14410	19558	19558	17354	17354	6809	6809	11579	11579	2906	2906	4621	4621	25216	1793	1011	1793	1011	25216	701	18189	2850	701	2850	18189	5573	5573	812	1843	5097	5097	812	1843	8535	15293	2397	1011	8535	2397	1011	2064	15293	2064	32073	726	1854	726	1854	32073	13552	2168	1240	4327	2168	4327	1240	13552	3293	3996	3996	245	245	32769	628	628	4563	32769	991	4563	8731	36852	8731	21265	32378	36852	21265	32378	991	1074	1074	2176	2176	1790	1708	1790	1708	2208	2208	1567	20958	24071	1567	10939	10939	20958	1582	21383	17226	17226	1582	24071	14109	21383	2955	2955	14129	819	819	20476	14109	14129	3379	20476	3293	3379	398	398	33620	4355	4355	4256	33620	4256	6323	6323	158	158	1999	1999	2732	980	2732	980	9985	9985	5718	5718	1012	1012	373	5310	373	5310	8460	8460	7908	6709	7908	6709	9026	7940	9026	6182	7940	6182	51464	13482	13482	31913	31913	51464	73513	73513	11117	11117	49816	49816	202842	202842	377963	329932	377963	329932	189450	111047	111047	189450	283316	283316	179084	195084	179084	195084	295941	295941	221949	221949
2.A.1.21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	5	5	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	1	1	6	1	6	1	0	0	0	0	0	0	0	0	0	61	0	61	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	5	5	0	14	0	14	0	0	6	6
2.A.1.21.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.A.1.21.6	0	0	1367	1367	1235	1235	1222	1222	1656	1656	1166	1166	1645	1645	101	101	704	704	306	0	0	0	0	306	0	247	133	0	133	247	245	245	8	0	170	170	8	0	29	1888	0	0	29	0	0	0	1888	0	219	0	0	0	0	219	1952	0	0	0	0	0	0	1952	82	210	210	0	0	570	0	0	0	570	12	0	399	193	399	196	826	193	196	826	12	0	0	0	0	1	0	1	0	0	0	0	530	886	0	165	165	530	1	339	265	265	1	886	302	339	1	1	864	0	0	490	302	864	0	490	82	0	0	0	359	301	301	646	359	646	1429	1429	0	0	1	1	0	0	0	0	59	59	2	2	13	13	0	1	0	1	381	381	1982	0	1982	0	421	415	421	0	415	0	3055	446	446	405	405	3055	756	756	2298	2298	3117	3117	4786	4786	3528	8739	3528	8739	9414	1237	1237	9414	18040	18040	13908	14804	13908	14804	3397	3397	4677	4677
2.A.1.22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	52	52	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	24	0	24	0	0	0	1	1
2.A.1.24	698	698	3329	3329	4015	4015	9145	9145	16179	16179	5526	5526	8846	8846	3855	3855	4193	4193	7436	2554	1543	2554	1543	7436	780	7116	5226	780	5226	7116	3741	3741	1417	3964	2026	2026	1417	3964	8213	6190	3678	1636	8213	3678	1636	1059	6190	1059	12467	2004	1319	2004	1319	12467	10021	2828	3508	1312	2828	1312	3508	10021	3989	2544	2544	217	217	9025	1780	1780	4824	9025	3612	4824	4313	6390	4313	4356	19232	6390	4356	19232	3612	2807	2807	2462	2462	1711	826	1711	826	2597	2597	2543	16220	7252	2543	2975	2975	16220	3796	5997	8559	8559	3796	7252	4970	5997	2383	2383	20349	682	682	15634	4970	20349	4554	15634	3989	4554	1253	1253	9997	5765	5765	3354	9997	3354	2440	2440	807	807	4192	4192	8646	744	8646	744	2166	2166	3048	3048	989	989	530	6637	530	6637	6264	6264	5773	16904	5773	16904	8694	2397	8694	4865	2397	4865	15250	8342	8342	7205	7205	15250	3438	3438	7117	7117	93670	93670	133165	133165	61397	73195	61397	73195	116938	130582	130582	116938	72479	72479	157378	74126	157378	74126	203437	203437	126946	126946
2.A.1.25	2359	2359	19161	19161	30567	30567	27463	27463	31471	31471	22091	22091	81109	81109	21256	21256	16988	16988	48393	22068	2161	22068	2161	48393	6615	25866	18387	6615	18387	25866	29580	29580	1757	18831	14821	14821	1757	18831	33947	35382	10042	24431	33947	10042	24431	5125	35382	5125	43795	16817	8404	16817	8404	43795	61377	12657	7559	6039	12657	6039	7559	61377	72718	20143	20143	2693	2693	40065	7540	7540	39907	40065	28894	39907	49467	48255	49467	11507	50202	48255	11507	50202	28894	41576	41576	2467	2467	2039	1237	2039	1237	10122	10122	18372	32911	111251	18372	33684	33684	32911	6540	58621	36346	36346	6540	111251	51740	58621	14877	14877	43164	9183	9183	39314	51740	43164	23061	39314	72718	23061	8246	8246	40847	21218	21218	22296	40847	22296	28988	28988	3007	3007	12214	12214	25766	20718	25766	20718	19573	19573	18260	18260	10105	10105	8996	28510	8996	28510	19838	19838	18303	15380	18303	15380	36954	40200	36954	20329	40200	20329	76717	35771	35771	71218	71218	76717	129401	129401	28517	28517	748263	748263	883819	883819	704848	633702	704848	633702	616459	269586	269586	616459	731133	731133	427113	529182	427113	529182	417678	417678	968136	968136
2.A.1.26	20	20	726	726	24	24	388	388	217	217	27	27	3	3	221	221	2161	2161	7	35	18	35	18	7	38	96	119	38	119	96	3457	3457	20	42	60	60	20	42	47	406	41	92	47	41	92	16	406	16	2436	27	17	27	17	2436	2481	8	59	20	8	20	59	2481	2102	10	10	8	8	614	27	27	136	614	45	136	31	457	31	88	51	457	88	51	45	170	170	15	15	32	5	32	5	117	117	114	221	1432	114	2281	2281	221	75	54	106	106	75	1432	533	54	146	146	1910	7	7	56	533	1910	134	56	2102	134	23	23	2895	11	11	31	2895	31	794	794	1	1	50	50	78	21	78	21	77	77	161	161	51	51	55	94	55	94	96	96	857	30	857	30	532	3731	532	54	3731	54	221	19	19	397	397	221	5417	5417	130	130	6158	6158	11260	11260	7290	6387	7290	6387	20928	5516	5516	20928	9905	9905	27604	1818	27604	1818	475	475	1252	1252
2.A.1.27	151	151	3575	3575	2071	2071	4556	4556	9793	9793	4431	4431	5040	5040	2675	2675	3443	3443	6530	2010	24	2010	24	6530	2094	3636	1537	2094	1537	3636	7486	7486	315	1043	808	808	315	1043	13347	9671	2482	998	13347	2482	998	712	9671	712	13975	369	343	369	343	13975	14336	336	86	288	336	288	86	14336	4159	1510	1510	213	213	6933	1136	1136	2577	6933	594	2577	2375	4834	2375	1977	11320	4834	1977	11320	594	5336	5336	208	208	95	42	95	42	898	898	1530	6546	14046	1530	4798	4798	6546	560	4613	3706	3706	560	14046	4436	4613	276	276	12888	1904	1904	11483	4436	12888	1698	11483	4159	1698	167	167	9324	1265	1265	3901	9324	3901	2899	2899	1302	1302	287	287	500	2217	500	2217	3691	3691	3877	3877	1301	1301	2863	274	2863	274	3829	3829	5752	2928	5752	2928	7462	10290	7462	1085	10290	1085	9180	4655	4655	4926	4926	9180	10980	10980	6084	6084	74501	74501	101975	101975	71106	96449	71106	96449	129554	107736	107736	129554	72253	72253	131088	50695	131088	50695	194790	194790	112269	112269
2.A.1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.A.1.28.1	133	133	36	36	105	105	2475	2475	294	294	118	118	49	49	388	388	11	11	286	590	76	590	76	286	129	1150	0	129	0	1150	34	34	311	260	8	8	311	260	121	449	1112	414	121	1112	414	617	449	617	69	135	1695	135	1695	69	63	200	214	3535	200	3535	214	63	0	93	93	109	109	3	838	838	763	3	163	763	433	262	433	7	728	262	7	728	163	503	503	1126	1126	935	605	935	605	1118	1118	427	135	196	427	98	98	135	410	9	0	0	410	196	295	9	323	323	3	1314	1314	84	295	3	532	84	0	532	36	36	141	239	239	2	141	2	219	219	1	1	479	479	1870	723	1870	723	10	10	1223	1223	297	297	285	453	285	453	888	888	173	608	173	608	11	52	11	1569	52	1569	36	25	25	89	89	36	83	83	184	184	37722	37722	3457	3457	11	2584	11	2584	1804	9	9	1804	10880	10880	948	7219	948	7219	5	5	857	857
2.A.1.28.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.A.1.28.4	133	133	36	36	105	105	2475	2475	294	294	118	118	49	49	388	388	11	11	286	590	76	590	76	286	129	1150	0	129	0	1150	34	34	311	260	8	8	311	260	121	449	1112	414	121	1112	414	617	449	617	69	135	1695	135	1695	69	63	200	214	3535	200	3535	214	63	0	93	93	109	109	3	838	838	763	3	163	763	433	262	433	7	728	262	7	728	163	503	503	1126	1126	935	605	935	605	1118	1118	427	135	196	427	98	98	135	410	9	0	0	410	196	295	9	323	323	3	1314	1314	84	295	3	532	84	0	532	36	36	141	239	239	2	141	2	219	219	1	1	479	479	1870	723	1870	723	10	10	1223	1223	297	297	285	453	285	453	888	888	173	608	173	608	11	52	11	1569	52	1569	36	25	25	89	89	36	83	83	184	184	37722	37722	3457	3457	11	2584	11	2584	1804	9	9	1804	10880	10880	948	7219	948	7219	5	5	857	857
2.A.1.3	576	576	8830	8830	11156	11156	8860	8860	12521	12521	7587	7587	46089	46089	18534	18534	5567	5567	14535	2250	734	2250	734	14535	3551	10487	11604	3551	11604	10487	19924	19924	2092	6986	6866	6866	2092	6986	17090	14027	4822	75585	17090	4822	75585	1768	14027	1768	27157	1576	1012	1576	1012	27157	29180	2984	1925	1157	2984	1157	1925	29180	57083	6380	6380	306	306	34923	57495	57495	5893	34923	2725	5893	18387	16512	18387	9084	15623	16512	9084	15623	2725	14336	14336	1872	1872	1554	300	1554	300	2344	2344	3021	11764	42048	3021	42918	42918	11764	2846	12404	12409	12409	2846	42048	20822	12404	696	696	19558	3803	3803	19835	20822	19558	4526	19835	57083	4526	761	761	20964	6392	6392	7699	20964	7699	22877	22877	2135	2135	3220	3220	1230	7458	1230	7458	5392	5392	8655	8655	1854	1854	5629	2428	5629	2428	10333	10333	10415	8782	10415	8782	14198	27542	14198	1559	27542	1559	28682	19060	19060	42518	42518	28682	52098	52098	11050	11050	429955	429955	331482	331482	264345	173173	264345	173173	265570	112347	112347	265570	270504	270504	242495	188708	242495	188708	169270	169270	420585	420585
2.A.1.3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	8	0	8	0	1	1	0	0	0	0	7	0	7	0	0	0	0
2.A.1.3.10	21	21	1	1	0	0	1614	1614	245	245	12	12	4	4	49	49	24	24	8	570	16	570	16	8	65	7	0	65	0	7	15	15	375	84	8	8	375	84	32	12	245	74	32	245	74	373	12	373	81	111	70	111	70	81	1	35	214	123	35	123	214	1	26	0	0	31	31	29	154	154	26	29	129	26	17	313	17	10	682	313	10	682	129	247	247	154	154	297	54	297	54	145	145	57	112	13	57	17	17	112	184	3	11	11	184	13	47	3	193	193	0	477	477	38	47	0	560	38	26	560	113	113	56	7	7	0	56	0	8	8	56	56	743	743	73	446	73	446	0	0	188	188	3	3	23	808	23	808	59	59	8	400	8	400	0	0	0	162	0	162	106	5	5	14	14	106	139	139	0	0	4568	4568	14332	14332	402	168	402	168	13	27520	27520	13	477	477	149	916	149	916	6449	6449	60	60
2.A.1.3.16	221	221	1010	1010	320	320	313	313	624	624	269	269	122	122	445	445	203	203	45	1263	523	1263	523	45	205	14	468	205	468	14	455	455	117	2499	44	44	117	2499	975	984	1481	562	975	1481	562	384	984	384	526	754	315	754	315	526	14	72	883	140	72	140	883	14	135	11	11	116	116	280	1024	1024	1332	280	967	1332	88	124	88	144	1741	124	144	1741	967	1263	1263	512	512	332	308	332	308	1110	1110	1344	174	770	1344	99	99	174	964	22	46	46	964	770	156	22	557	557	1033	101	101	3136	156	1033	2422	3136	135	2422	264	264	824	75	75	15	824	15	140	140	100	100	693	693	4930	352	4930	352	8	8	543	543	437	437	84	2631	84	2631	309	309	350	6881	350	6881	5	5471	5	2394	5471	2394	948	441	441	1	1	948	244	244	303	303	2231	2231	28048	28048	5909	6072	5909	6072	4849	58588	58588	4849	4112	4112	2585	1137	2585	1137	8424	8424	47539	47539
2.A.1.3.17	25	25	2724	2724	4819	4819	2669	2669	6252	6252	4610	4610	12817	12817	2637	2637	2029	2029	10658	3	0	3	0	10658	2	5322	649	2	649	5322	7699	7699	14	2	2327	2327	14	2	4960	9290	9	1	4960	9	1	18	9290	18	3916	6	5	6	5	3916	13225	15	0	4	15	4	0	13225	1104	4148	4148	0	0	4009	22	22	16	4009	134	16	8240	6372	8240	1181	8940	6372	1181	8940	134	0	0	0	0	9	4	9	4	2	2	4	6957	21298	4	6429	6429	6957	153	12414	9051	9051	153	21298	6785	12414	7	7	7386	0	0	5813	6785	7386	1	5813	1104	1	1	1	7798	3311	3311	1685	7798	1685	5197	5197	4	4	6	6	8	4	8	4	4826	4826	0	0	134	134	0	1	0	1	2726	2726	4922	4	4922	4	6539	9302	6539	1	9302	1	6236	3966	3966	767	767	6236	16432	16432	6646	6646	24992	24992	142199	142199	97615	125079	97615	125079	93206	28571	28571	93206	170405	170405	57246	98500	57246	98500	61518	61518	132507	132507
2.A.1.3.22	221	221	1010	1010	320	320	313	313	624	624	269	269	122	122	445	445	203	203	45	1263	523	1263	523	45	205	14	468	205	468	14	455	455	117	2499	44	44	117	2499	975	984	1481	562	975	1481	562	384	984	384	526	754	315	754	315	526	14	72	883	140	72	140	883	14	135	11	11	116	116	280	1024	1024	1332	280	967	1332	88	124	88	144	1741	124	144	1741	967	1263	1263	512	512	332	308	332	308	1110	1110	1344	174	770	1344	99	99	174	964	22	46	46	964	770	156	22	557	557	1033	101	101	3136	156	1033	2422	3136	135	2422	264	264	824	75	75	15	824	15	140	140	100	100	693	693	4930	352	4930	352	8	8	543	543	437	437	84	2631	84	2631	309	309	350	6881	350	6881	5	5471	5	2394	5471	2394	948	441	441	1	1	948	244	244	303	303	2231	2231	28048	28048	5909	6072	5909	6072	4849	58588	58588	4849	4112	4112	2585	1137	2585	1137	8424	8424	47539	47539
2.A.1.3.23	36	36	336	336	179	179	3199	3199	525	525	193	193	166	166	389	389	72	72	171	100	148	100	148	171	11	261	101	11	101	261	743	743	4	37	46	46	4	37	105	166	261	230	105	261	230	105	166	105	79	60	130	60	130	79	1688	157	38	225	157	225	38	1688	328	87	87	24	24	133	4	4	741	133	125	741	667	526	667	104	1050	526	104	1050	125	105	105	182	182	108	34	108	34	67	67	252	481	2084	252	144	144	481	95	167	74	74	95	2084	1643	167	421	421	436	117	117	164	1643	436	132	164	328	132	7	7	549	1074	1074	59	549	59	491	491	15	15	289	289	12	50	12	50	45	45	59	59	12	12	4	132	4	132	196	196	1164	324	1164	324	122	977	122	191	977	191	495	28	28	194	194	495	214	214	87	87	29343	29343	19590	19590	1424	3197	1424	3197	27565	1493	1493	27565	2809	2809	1250	9001	1250	9001	1519	1519	5845	5845
2.A.1.3.26	47	47	979	979	12	12	35	35	25	25	14	14	2	2	323	323	776	776	2	0	0	0	0	2	0	240	282	0	282	240	6465	6465	9	0	108	108	9	0	45	120	0	0	45	0	0	2	120	2	3281	0	0	0	0	3281	4736	0	0	0	0	0	0	4736	32	22	22	0	0	827	1	1	0	827	92	0	35	246	35	56	6	246	56	6	92	0	0	0	0	8	0	8	0	9	9	0	247	1973	0	4255	4255	247	91	70	158	158	91	1973	780	70	1	1	25	0	0	131	780	25	0	131	32	0	0	0	4013	21	21	57	4013	57	45	45	1	1	0	0	8	0	8	0	25	25	1	1	8	8	0	0	0	0	127	127	807	0	807	0	663	5712	663	0	5712	0	110	20	20	48	48	110	1189	1189	103	103	17792	17792	10114	10114	12561	251	12561	251	31266	9860	9860	31266	1355	1355	41684	3024	41684	3024	401	401	935	935
2.A.1.3.30	388	388	8473	8473	1388	1388	6894	6894	10466	10466	1011	1011	2854	2854	2891	2891	1618	1618	1115	1055	893	1055	893	1115	556	1365	1567	556	1567	1365	4925	4925	1937	6984	286	286	1937	6984	12672	7182	3684	1943	12672	3684	1943	2506	7182	2506	12871	2284	1324	2284	1324	12871	5371	2109	1194	2141	2109	2141	1194	5371	3097	865	865	253	253	2558	1183	1183	4741	2558	1277	4741	3226	2042	3226	1418	11893	2042	1418	11893	1277	10812	10812	1248	1248	1102	631	1102	631	2709	2709	1776	4064	3879	1776	2292	2292	4064	1316	1221	598	598	1316	3879	2561	1221	6303	6303	10442	2755	2755	11177	2561	10442	3443	11177	3097	3443	342	342	1818	2830	2830	1427	1818	1427	1868	1868	454	454	3906	3906	3606	7246	3606	7246	748	748	5149	5149	2106	2106	704	3486	704	3486	3553	3553	9043	5098	9043	5098	717	10226	717	2319	10226	2319	7974	2983	2983	1714	1714	7974	1017	1017	1445	1445	135413	135413	104928	104928	41539	75567	41539	75567	72807	200352	200352	72807	30063	30063	17826	51421	17826	51421	43310	43310	160566	160566
