	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
ko04138	1204	1204	4592	4592	4387	4387	9609	9609	16534	16534	5704	5704	9083	9083	4275	4275	6130	6130	8930	2611	1617	2611	1617	8930	868	8524	5565	868	5565	8524	7833	7833	1743	4080	2311	2311	1743	4080	8664	7204	3703	1816	8664	3703	1816	1272	7204	1272	16047	2030	1359	2030	1359	16047	12883	3542	3554	1353	3542	1353	3554	12883	4027	2970	2970	234	234	11169	1813	1813	4832	11169	8591	4832	5153	7500	5153	4629	21745	7500	4629	21745	8591	2897	2897	2528	2528	1975	836	1975	836	2607	2607	2628	16961	9258	2628	5562	5562	16961	7508	11810	9101	9101	7508	9258	5847	11810	2389	2389	20811	732	732	15866	5847	20811	4601	15866	4027	4601	1297	1297	14853	6239	6239	4536	14853	4536	2726	2726	820	820	4232	4232	8657	768	8657	768	2359	2359	3134	3134	1041	1041	541	6662	541	6662	7686	7686	6060	16920	6060	16920	9666	6414	9666	5008	6414	5008	15719	10638	10638	7436	7436	15719	4700	4700	8542	8542	102122	102122	178310	178310	80425	135168	80425	135168	144819	324932	324932	144819	88399	88399	225160	87386	225160	87386	218703	218703	128256	128256
ko04139	38	38	13	13	15	15	1	1	2	2	7	7	15	15	22	22	397	397	41	3	37	3	37	41	12	8	1	12	1	8	81	81	20	17	12	12	20	17	54	45	1	9	54	1	9	20	45	20	22	6	4	6	4	22	187	100	4	15	100	15	4	187	3	3	3	3	3	24	10	10	3	24	189	3	8	7	8	10	9	7	10	9	189	30	30	12	12	42	8	42	8	1	1	24	14	3	24	14	14	14	122	13	13	13	122	3	5	13	5	5	26	0	0	13	5	26	12	13	3	12	16	16	22	13	13	486	22	486	8	8	25	25	9	9	4	12	4	12	6	6	19	19	6	6	2	10	2	10	346	346	15	1	15	1	3	2	3	5	2	5	3	1014	1014	23	23	3	7	7	37	37	463	463	130	130	744	391	744	391	310	2122	2122	310	644	644	1481	536	1481	536	477	477	427	427
ko04140	85	85	111	111	16	16	72	72	32	32	5	5	16	16	90	90	1358	1358	58	16	1	16	1	58	36	10	48	36	48	10	14	14	43	25	83	83	43	25	16	147	1	1	16	1	1	52	147	52	18	4	7	4	7	18	348	183	2	39	183	39	2	348	496	1	1	0	0	10	3	3	0	10	88	0	16	2984	16	44	25	2984	44	25	88	3	3	39	39	108	2	108	2	2	2	77	171	15	77	218	218	171	171	20	1	1	171	15	44	20	3	3	195	6	6	51	44	195	7	51	496	7	46	46	89	26	26	1271	89	1271	19	19	4	4	3	3	2	22	2	22	6	6	64	64	24	24	0	5	0	5	1196	1196	490	2	490	2	10	18	10	16	18	16	34	2673	2673	1245	1245	34	190	190	36	36	5969	5969	258	258	1869	1434	1869	1434	691	6183	6183	691	7347	7347	48713	1834	48713	1834	1479	1479	1073	1073
ko04141	13598	13598	55552	55552	72737	72737	108123	108123	151591	151591	100145	100145	165611	165611	70496	70496	64746	64746	117227	15091	10338	15091	10338	117227	3899	152785	58868	3899	58868	152785	49457	49457	7497	12924	47309	47309	7497	12924	79912	93815	5160	15622	79912	5160	15622	6213	93815	6213	110956	9459	8700	9459	8700	110956	160905	20684	4898	3840	20684	3840	4898	160905	173120	65909	65909	5338	5338	129949	5250	5250	15606	129949	400758	15606	95452	134866	95452	51959	187402	134866	51959	187402	400758	18529	18529	5809	5809	12488	2445	12488	2445	7297	7297	21481	167151	157154	21481	63174	63174	167151	323356	132066	142285	142285	323356	157154	123171	132066	8450	8450	191958	4402	4402	138650	123171	191958	16523	138650	173120	16523	7001	7001	137901	68909	68909	63733	137901	63733	59712	59712	7024	7024	9083	9083	14759	10605	14759	10605	78307	78307	10839	10839	5958	5958	5480	14986	5480	14986	130896	130896	68708	11967	68708	11967	105029	73103	105029	13140	73103	13140	239099	120358	120358	125341	125341	239099	140800	140800	141924	141924	1704657	1704657	2091764	2091764	1388139	1743833	1388139	1743833	1987776	864230	864230	1987776	1470350	1470350	1884369	1568428	1884369	1568428	3304144	3304144	2133979	2133979
ko04142	80194	80194	145695	145695	206315	206315	175436	175436	333486	333486	183942	183942	439906	439906	67775	67775	142149	142149	427106	113781	76206	113781	76206	427106	31826	207299	71004	31826	71004	207299	136705	136705	70294	115592	71560	71560	70294	115592	220832	320592	100385	125008	220832	100385	125008	66721	320592	66721	196283	70625	55402	70625	55402	196283	435193	96163	53761	81117	96163	81117	53761	435193	260030	167370	167370	23456	23456	287959	48016	48016	202376	287959	855771	202376	314619	312242	314619	103715	408882	312242	103715	408882	855771	200070	200070	59417	59417	71440	19942	71440	19942	71310	71310	86380	273104	644156	86380	149186	149186	273104	1744402	396425	293294	293294	1744402	644156	338026	396425	93098	93098	303783	50650	50650	258571	338026	303783	133168	258571	260030	133168	34082	34082	254041	151689	151689	156547	254041	156547	244503	244503	34150	34150	100451	100451	201772	91206	201772	91206	171455	171455	100777	100777	37015	37015	29095	171256	29095	171256	178639	178639	121610	222779	121610	222779	244479	172407	244479	111573	172407	111573	609956	253960	253960	339705	339705	609956	889965	889965	278300	278300	3170895	3170895	5408150	5408150	4949254	5191176	4949254	5191176	3514563	1483806	1483806	3514563	4072114	4072114	2480545	3883693	2480545	3883693	3665429	3665429	6255500	6255500
ko04144	61668	61668	536	536	188	188	566	566	932	932	45	45	571	571	575	575	2637	2637	578	393	73	393	73	578	333	2189	256	333	256	2189	975	975	1515	95	177	177	1515	95	3191	1135	97	208	3191	97	208	785	1135	785	284	92	215	92	215	284	2363	14841	26	13410	14841	13410	26	2363	901	2048	2048	26	26	5728	112	112	31	5728	56098	31	3217	1785	3217	794	2446	1785	794	2446	56098	607	607	429	429	1894	19	1894	19	78	78	869	559	4976	869	1643	1643	559	40058	7170	2715	2715	40058	4976	105	7170	15	15	1000	498	498	415	105	1000	69	415	901	69	3318	3318	496	897	897	2677	496	2677	2553	2553	71	71	35	35	52	112	52	112	684	684	472	472	315	315	24	103	24	103	3671	3671	181	181	181	181	755	1025	755	352	1025	352	785	3838	3838	434	434	785	1001	1001	1927	1927	18187	18187	11683	11683	22548	13148	22548	13148	70066	150173	150173	70066	46720	46720	34473	8670	34473	8670	56636	56636	44527	44527
ko04145	70321	70321	4822	4822	6383	6383	556	556	2369	2369	149	149	2713	2713	2369	2369	2081	2081	1260	8350	45384	8350	45384	1260	6561	3685	1208	6561	1208	3685	4214	4214	53912	22770	10651	10651	53912	22770	22143	1303	5060	12851	22143	5060	12851	26018	1303	26018	86	9517	6745	9517	6745	86	3942	89291	5272	3501	89291	3501	5272	3942	6130	3096	3096	4217	4217	24496	10528	10528	2399	24496	830981	2399	9298	4966	9298	4121	2481	4966	4121	2481	830981	34792	34792	5927	5927	44919	11815	44919	11815	9425	9425	7626	10389	4961	7626	9281	9281	10389	1360442	6764	9642	9642	1360442	4961	99	6764	8297	8297	4876	5147	5147	1534	99	4876	17588	1534	6130	17588	11328	11328	453	4655	4655	2651	453	2651	7498	7498	26640	26640	14477	14477	5076	17892	5076	17892	2139	2139	6224	6224	1086	1086	4071	15911	4071	15911	41124	41124	586	16756	586	16756	1482	3704	1482	5704	3704	5704	582	3258	3258	8557	8557	582	1047	1047	2166	2166	50932	50932	136238	136238	228913	47535	228913	47535	83582	216525	216525	83582	55413	55413	87692	72599	87692	72599	111570	111570	77586	77586
ko04146	27775	27775	102828	102828	150481	150481	140809	140809	200974	200974	114860	114860	253196	253196	84083	84083	83485	83485	202571	60397	535724	60397	535724	202571	23140	128772	74418	23140	74418	128772	123327	123327	28462	100238	55210	55210	28462	100238	272551	162293	69966	61034	272551	69966	61034	33131	162293	33131	145534	40367	40911	40367	40911	145534	232049	43031	36613	44025	43031	44025	36613	232049	201660	90007	90007	49582	49582	388437	41714	41714	98904	388437	245309	98904	172905	171997	172905	69879	264367	171997	69879	264367	245309	154609	154609	34065	34065	34426	20624	34426	20624	45212	45212	54002	320912	354431	54002	106062	106062	320912	170961	226440	201754	201754	170961	354431	184048	226440	64847	64847	240469	41288	41288	180916	184048	240469	286224	180916	201660	286224	18654	18654	170408	133849	133849	92098	170408	92098	106968	106968	311882	311882	66539	66539	105521	91820	105521	91820	96964	96964	81770	81770	31706	31706	34934	93734	34934	93734	146672	146672	124445	163657	124445	163657	157650	127668	157650	70205	127668	70205	290972	163755	163755	211030	211030	290972	399709	399709	183036	183036	2142187	2142187	3416365	3416365	2365532	2871223	2365532	2871223	2449279	1959455	1959455	2449279	2405006	2405006	1902316	2310082	1902316	2310082	2473957	2473957	3610860	3610860
ko04150	741	741	144	144	111	111	7	7	42	42	11	11	43	43	37	37	989	989	105	45	144	45	144	105	56	52	14	56	14	52	108	108	414	108	24	24	414	108	287	172	17	167	287	17	167	197	172	197	41	164	50	164	50	41	579	803	21	59	803	59	21	579	37	29	29	30	30	122	112	112	14	122	6024	14	83	95	83	79	7	95	79	7	6024	147	147	85	85	382	55	382	55	135	135	126	127	129	126	125	125	127	4555	44	68	68	4555	129	40	44	29	29	186	26	26	46	40	186	72	46	37	72	129	129	129	93	93	1112	129	1112	79	79	105	105	49	49	30	69	30	69	53	53	106	106	38	38	19	61	19	61	1218	1218	25	193	25	193	24	208	24	47	208	47	55	2161	2161	87	87	55	19	19	43	43	3929	3929	692	692	4144	1946	4144	1946	1677	71325	71325	1677	1203	1203	3437	2196	3437	2196	2105	2105	1636	1636
ko04151	29635	29635	45051	45051	53897	53897	63850	63850	79208	79208	49872	49872	84529	84529	36575	36575	43965	43965	77377	17138	26091	17138	26091	77377	6545	69707	37598	6545	37598	69707	32412	32412	21804	32830	29466	29466	21804	32830	59491	64731	14426	20493	59491	14426	20493	14663	64731	14663	54422	16123	6934	16123	6934	54422	103169	52335	13389	8444	52335	8444	13389	103169	79435	40346	40346	7354	7354	89880	11728	11728	23651	89880	291166	23651	67043	75786	67043	36294	103943	75786	36294	103943	291166	36429	36429	9647	9647	18772	9023	18772	9023	14659	14659	19454	93953	96854	19454	43478	43478	93953	810821	75476	64231	64231	810821	96854	70584	75476	13877	13877	95653	8351	8351	75474	70584	95653	26298	75474	79435	26298	13634	13634	63172	46160	46160	45324	63172	45324	51600	51600	14692	14692	23393	23393	24105	28305	24105	28305	42100	42100	19105	19105	6957	6957	8276	31620	8276	31620	92328	92328	43934	50618	43934	50618	60961	48458	60961	17285	48458	17285	126526	64276	64276	70996	70996	126526	116617	116617	77389	77389	797495	797495	1311157	1311157	935182	1024686	935182	1024686	991799	467179	467179	991799	910798	910798	973294	923857	973294	923857	1382877	1382877	1237178	1237178
ko04152	28121	28121	54224	54224	84003	84003	89904	89904	131703	131703	76319	76319	139392	139392	29854	29854	45732	45732	159397	23225	30409	23225	30409	159397	12336	101993	39042	12336	39042	101993	43131	43131	23621	38549	23942	23942	23621	38549	81564	89421	31831	23753	81564	31831	23753	20395	89421	20395	78996	15614	17566	15614	17566	78996	141076	39713	18623	19529	39713	19529	18623	141076	48502	65743	65743	6448	6448	121491	16456	16456	38616	121491	273596	38616	91338	103537	91338	45303	162890	103537	45303	162890	273596	50974	50974	16470	16470	23020	10826	23020	10826	19931	19931	21935	143520	180257	21935	51614	51614	143520	321680	120675	94510	94510	321680	180257	109339	120675	29445	29445	144084	13535	13535	115468	109339	144084	39511	115468	48502	39511	10204	10204	108746	59013	59013	57149	108746	57149	67547	67547	17497	17497	33232	33232	46013	25689	46013	25689	64680	64680	30217	30217	8653	8653	12451	45971	12451	45971	101700	101700	60677	78129	60677	78129	102947	62070	102947	28692	62070	28692	191251	93827	93827	69873	69873	191251	196031	196031	105236	105236	879143	879143	1923286	1923286	1158555	1727941	1158555	1727941	1402354	920476	920476	1402354	1276797	1276797	1311536	1453356	1311536	1453356	2097379	2097379	2310333	2310333
ko04210	69263	69263	11921	11921	17359	17359	13865	13865	13024	13024	8684	8684	37118	37118	18411	18411	12168	12168	19886	18082	42066	18082	42066	19886	7469	10387	11563	7469	11563	10387	9015	9015	53796	27530	17195	17195	53796	27530	24866	18899	6830	23036	24866	6830	23036	28464	18899	28464	11986	12037	11451	12037	11451	11986	24303	88541	6733	10513	88541	10513	6733	24303	60185	8116	8116	5038	5038	43550	13143	13143	15450	43550	795217	15450	23934	23948	23934	8680	20701	23948	8680	20701	795217	40305	40305	6948	6948	46613	11414	46613	11414	10933	10933	14789	30184	34270	14789	15809	15809	30184	1350986	22985	24673	24673	1350986	34270	27383	22985	14370	14370	21496	8145	8145	17976	27383	21496	24388	17976	60185	24388	13410	13410	13411	13924	13924	10091	13411	10091	14595	14595	23789	23789	15294	15294	20923	23139	20923	23139	7751	7751	12771	12771	4261	4261	5804	28216	5804	28216	38352	38352	11334	20759	11334	20759	15245	10769	15245	15409	10769	15409	33614	22114	22114	43425	43425	33614	55303	55303	15533	15533	541404	541404	600959	600959	512161	339746	512161	339746	262866	300093	300093	262866	418922	418922	230019	299547	230019	299547	273046	273046	413810	413810
ko04211	6264	6264	13375	13375	17689	17689	15348	15348	19273	19273	14081	14081	38191	38191	5504	5504	7719	7719	48439	11509	4441	11509	4441	48439	5324	17362	3920	5324	3920	17362	21190	21190	7800	13171	6189	6189	7800	13171	20944	26699	18624	10458	20944	18624	10458	11168	26699	11168	14079	5362	14502	5362	14502	14079	34316	10969	5994	16097	10969	16097	5994	34316	6823	16972	16972	1871	1871	17135	8604	8604	18164	17135	61436	18164	17255	26568	17255	5947	36008	26568	5947	36008	61436	30840	30840	11866	11866	11433	6652	11433	6652	9032	9032	11385	23391	78732	11385	16187	16187	23391	48891	38419	30245	30245	48891	78732	34029	38419	17034	17034	19729	12572	12572	24371	34029	19729	18895	24371	6823	18895	4431	4431	27618	14053	14053	12363	27618	12363	21042	21042	3659	3659	11805	11805	25238	24828	25238	24828	15147	15147	21922	21922	7766	7766	7371	14167	7371	14167	15423	15423	16291	41100	16291	41100	19771	24636	19771	14026	24636	14026	43674	18872	18872	19448	19448	43674	90636	90636	21455	21455	187778	187778	540104	540104	392480	605472	392480	605472	335087	255584	255584	335087	475793	475793	208743	467399	208743	467399	282783	282783	675094	675094
ko04212	36373	36373	172338	172338	172413	172413	224371	224371	316508	316508	168253	168253	375834	375834	126175	126175	120433	120433	268860	84400	34623	84400	34623	268860	36172	240245	123257	36172	123257	240245	125813	125813	42076	121385	88138	88138	42076	121385	194806	226053	106000	218076	194806	106000	218076	53432	226053	53432	223783	53941	49322	53941	49322	223783	342606	128869	46376	69915	128869	69915	46376	342606	206983	135567	135567	14610	14610	261634	216680	216680	144367	261634	282675	144367	239411	246134	239411	128213	394611	246134	128213	394611	282675	206058	206058	52195	52195	62865	25865	62865	25865	68354	68354	84936	324427	379290	84936	237390	237390	324427	249171	274543	236146	236146	249171	379290	242271	274543	110743	110743	349737	60148	60148	281687	242271	349737	129316	281687	206983	129316	41595	41595	224542	178002	178002	134316	224542	134316	200966	200966	28438	28438	84779	84779	144420	118175	144420	118175	155476	155476	131066	131066	45084	45084	53308	127904	53308	127904	215761	215761	187106	226903	187106	226903	239589	173061	239589	95732	173061	95732	418134	230371	230371	235221	235221	418134	379610	379610	257399	257399	3038475	3038475	4618770	4618770	2923646	3999357	2923646	3999357	3413259	2038746	2038746	3413259	3140097	3140097	3483601	3209475	3483601	3209475	4395752	4395752	4325817	4325817
ko04213	25284	25284	82362	82362	100563	100563	137689	137689	180264	180264	97088	97088	195723	195723	108724	108724	75542	75542	182470	43964	24795	43964	24795	182470	18597	140731	94803	18597	94803	140731	89080	89080	20666	68283	62358	62358	20666	68283	121721	143602	50306	47890	121721	50306	47890	26560	143602	26560	128807	28864	29056	28864	29056	128807	206077	41908	22665	28386	41908	28386	22665	206077	303954	81311	81311	6964	6964	153848	28739	28739	64804	153848	231933	64804	134404	155430	134404	68713	223409	155430	68713	223409	231933	122896	122896	23971	23971	26419	11923	26419	11923	30630	30630	44603	185089	264034	44603	97859	97859	185089	157442	167611	156169	156169	157442	264034	142798	167611	40451	40451	192706	33423	33423	158264	142798	192706	63256	158264	303954	63256	16711	16711	140633	104236	104236	82686	140633	82686	95887	95887	17621	17621	37211	37211	69386	73865	69386	73865	88554	88554	71053	71053	24956	24956	26889	60312	26889	60312	126033	126033	92342	111406	92342	111406	144814	106331	144814	45273	106331	45273	247675	133937	133937	167297	167297	247675	292884	292884	162939	162939	2331716	2331716	2597634	2597634	1829132	2240545	1829132	2240545	1924155	1636608	1636608	1924155	2175813	2175813	1942954	1832118	1942954	1832118	2567872	2567872	2741572	2741572
ko04214	9175	9175	8375	8375	20772	20772	24476	24476	17736	17736	7619	7619	25981	25981	24727	24727	5664	5664	33439	9655	13547	9655	13547	33439	5621	7816	6692	5621	6692	7816	10609	10609	4332	12392	6051	6051	4332	12392	27328	20146	8081	11114	27328	8081	11114	5867	20146	5867	10868	4572	5118	4572	5118	10868	19075	17272	4587	8638	17272	8638	4587	19075	86430	8277	8277	2233	2233	16835	6365	6365	12890	16835	96496	12890	17650	15704	17650	3580	22272	15704	3580	22272	96496	22172	22172	3269	3269	7172	4523	7172	4523	6653	6653	8829	16548	47970	8829	9953	9953	16548	58326	25959	14202	14202	58326	47970	21891	25959	6792	6792	10882	6424	6424	13579	21891	10882	18574	13579	86430	18574	6072	6072	18142	17289	17289	10765	18142	10765	11730	11730	11363	11363	11863	11863	14493	13073	14493	13073	11815	11815	14657	14657	4114	4114	5647	12256	5647	12256	15349	15349	8930	21460	8930	21460	11341	11922	11341	9397	11922	9397	28638	11576	11576	43674	43674	28638	50599	50599	17067	17067	627613	627613	466401	466401	293010	514907	293010	514907	232511	259064	259064	232511	308621	308621	149309	398421	149309	398421	201559	201559	468423	468423
ko04215	362	362	347	347	66	66	842	842	1112	1112	207	207	522	522	15	15	311	311	15	2067	101	2067	101	15	142	241	154	142	154	241	89	89	46	929	73	73	46	929	199	2317	164	1251	199	164	1251	1075	2317	1075	341	44	1576	44	1576	341	2402	16	163	5205	16	5205	163	2402	303	150	150	165	165	439	1779	1779	1036	439	618	1036	250	813	250	102	616	813	102	616	618	1151	1151	463	463	1396	947	1396	947	1492	1492	264	481	442	264	123	123	481	837	1261	299	299	837	442	238	1261	125	125	699	1170	1170	401	238	699	1899	401	303	1899	214	214	213	377	377	342	213	342	1374	1374	1	1	390	390	4062	1329	4062	1329	82	82	2596	2596	495	495	866	700	866	700	221	221	373	5547	373	5547	229	82	229	2633	82	2633	560	295	295	680	680	560	5786	5786	534	534	1589	1589	21009	21009	11689	13863	11689	13863	2025	15581	15581	2025	18713	18713	2902	5880	2902	5880	4932	4932	4950	4950
ko04216	7101	7101	55703	55703	77355	77355	68351	68351	125009	125009	66465	66465	163051	163051	49686	49686	50892	50892	122819	39939	112195	39939	112195	122819	14859	71769	42317	14859	42317	71769	85118	85118	9403	60932	31628	31628	9403	60932	111463	105993	35851	41410	111463	35851	41410	10765	105993	10765	83139	27954	17193	27954	17193	83139	145295	14674	22939	12667	14674	12667	22939	145295	149253	59675	59675	44329	44329	157599	26100	26100	58861	157599	33983	58861	126359	102067	126359	39890	149837	102067	39890	149837	33983	87808	87808	11690	11690	11745	9012	11745	9012	26228	26228	34887	124553	232626	34887	64030	64030	124553	30889	141908	113414	113414	30889	232626	111349	141908	30224	30224	124226	18418	18418	115973	111349	124226	92853	115973	149253	92853	10132	10132	92951	57928	57928	60297	92951	60297	64956	64956	78143	78143	35727	35727	61715	43929	61715	43929	55579	55579	42818	42818	18125	18125	23508	61749	23508	61749	73613	73613	62760	94366	62760	94366	99211	65909	99211	43705	65909	43705	182433	101374	101374	138728	138728	182433	280418	280418	118049	118049	1299253	1299253	2285264	2285264	1590575	1765499	1590575	1765499	1454279	1143273	1143273	1454279	1528208	1528208	1051238	1383727	1051238	1383727	1382542	1382542	2534878	2534878
ko04217	51185	51185	208236	208236	236923	236923	281608	281608	393516	393516	233411	233411	438339	438339	174495	174495	158043	158043	340970	86612	44740	86612	44740	340970	37730	356753	190039	37730	190039	356753	147439	147439	43195	120810	122997	122997	43195	120810	293037	289560	92537	94192	293037	92537	94192	53371	289560	53371	291274	56269	39774	56269	39774	291274	459188	74033	43087	56267	74033	56267	43087	459188	322176	182805	182805	19068	19068	339650	45054	45054	139550	339650	433562	139550	313721	347659	313721	168570	499030	347659	168570	499030	433562	190760	190760	43326	43326	49508	22846	49508	22846	66413	66413	83847	403669	482871	83847	209296	209296	403669	465736	361552	286529	286529	465736	482871	316847	361552	103532	103532	446789	52148	52148	355233	316847	446789	121662	355233	322176	121662	29840	29840	299452	233188	233188	201889	299452	201889	224443	224443	28695	28695	84458	84458	146321	100655	146321	100655	203608	203608	109570	109570	41076	41076	42416	136752	42416	136752	318158	318158	207343	187077	207343	187077	305202	215927	305202	101863	215927	101863	560472	294799	294799	335294	335294	560472	469373	469373	332924	332924	4008419	4008419	5452840	5452840	3841118	4978296	3841118	4978296	4325339	2321223	2321223	4325339	4030947	4030947	4242360	4183194	4242360	4183194	6081534	6081534	5487057	5487057
ko04218	275	275	17	17	104	104	2	2	17	17	8	8	15	15	23	23	556	556	31	6	119	6	119	31	17	24	6	17	6	24	65	65	114	58	7	7	114	58	247	134	9	43	247	9	43	85	134	85	25	10	10	10	10	25	19	331	13	32	331	32	13	19	16	4	4	24	24	91	31	31	8	91	1769	8	18	94	18	11	2	94	11	2	1769	48	48	40	40	174	18	174	18	10	10	58	43	5	58	42	42	43	1550	2	15	15	1550	5	9	2	16	16	7	298	298	8	9	7	62	8	16	62	38	38	30	91	91	735	30	735	26	26	85	85	15	15	13	28	13	28	18	18	37	37	167	167	15	29	15	29	646	646	0	11	0	11	11	10	11	9	10	9	29	1386	1386	45	45	29	30	30	26	26	855	855	101	101	1844	645	1844	645	474	158678	158678	474	428	428	1962	894	1962	894	949	949	729	729
ko04260	491	491	11321	11321	847	847	8504	8504	2740	2740	491	491	259	259	2244	2244	807	807	1388	1446	756	1446	756	1388	1187	877	172	1187	172	877	1048	1048	2469	15856	104	104	2469	15856	388	1229	4495	2186	388	4495	2186	3886	1229	3886	1093	2458	1002	2458	1002	1093	1507	4692	423	1327	4692	1327	423	1507	88	182	182	194	194	221	1963	1963	4322	221	1738	4322	4650	1616	4650	163	3691	1616	163	3691	1738	22371	22371	484	484	1093	849	1093	849	3703	3703	2808	1257	1140	2808	853	853	1257	1687	155	135	135	1687	1140	1234	155	3763	3763	300	7850	7850	599	1234	300	6005	599	88	6005	199	199	363	2884	2884	150	363	150	2953	2953	603	603	3220	3220	1759	16527	1759	16527	64	64	6586	6586	4503	4503	1043	2452	1043	2452	3837	3837	12271	4536	12271	4536	180	9080	180	2206	9080	2206	2412	378	378	670	670	2412	3275	3275	333	333	150875	150875	16936	16936	3656	19981	3656	19981	4535	13785	13785	4535	13588	13588	6503	58162	6503	58162	1144	1144	14947	14947
ko04261	70	70	10614	10614	818	818	8395	8395	2543	2543	435	435	485	485	2266	2266	1040	1040	1340	568	614	568	614	1340	231	888	202	231	202	888	1060	1060	31	295	93	93	31	295	250	873	816	1055	250	816	1055	392	873	392	1078	513	660	513	660	1078	191	4558	128	1024	4558	1024	128	191	101	179	179	90	90	340	22	22	3175	340	474	3175	4671	1549	4671	191	3715	1549	191	3715	474	253	253	264	264	831	833	831	833	588	588	798	1434	952	798	827	827	1434	343	187	207	207	343	952	1288	187	3515	3515	376	277	277	652	1288	376	801	652	101	801	70	70	385	2917	2917	697	385	697	2440	2440	431	431	2344	2344	1333	149	1333	149	88	88	167	167	57	57	28	1414	28	1414	4352	4352	12183	1406	12183	1406	263	9115	263	599	9115	599	2374	1520	1520	718	718	2374	382	382	209	209	149132	149132	14490	14490	2901	13706	2901	13706	5253	9668	9668	5253	12527	12527	6677	56504	6677	56504	1572	1572	14711	14711
